assembly,seed,clusterer,seqtype,combo,n_original_genes,n_genes_kept,n_genes_deleted,deleted_pct
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,30354,connected_components_t0.7,nt,connected_components_t0.7/nt,5348,5887,-539,-10.078534031413612
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,30354,hdbscan_dist,nt,hdbscan_dist/nt,5348,5887,-539,-10.078534031413612
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,30354,hdbscan_tsne,nt,hdbscan_tsne/nt,5348,5887,-539,-10.078534031413612
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,30354,hdbscan_umap,nt,hdbscan_umap/nt,5348,5887,-539,-10.078534031413612
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,30354,ppanggolin,aa,ppanggolin/aa,5348,5348,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,30354,panaroo,aa,panaroo/aa,5348,5348,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,30354,embed_hdbscan_raw,aa,embed_hdbscan_raw/aa,5348,5887,-539,-10.078534031413612
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,30354,embed_hdbscan_tsne,aa,embed_hdbscan_tsne/aa,5348,5887,-539,-10.078534031413612
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,30354,embed_hdbscan_umap,aa,embed_hdbscan_umap/aa,5348,5887,-539,-10.078534031413612
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,30354,mmseqs2,aa,mmseqs2/aa,5348,5348,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,30354,panta,aa,panta/aa,5348,5322,26,0.48616305160807777
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,30354,connected_components_t0.1,aa,connected_components_t0.1/aa,5348,5887,-539,-10.078534031413612
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,30354,connected_components_t0.2,aa,connected_components_t0.2/aa,5348,5887,-539,-10.078534031413612
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,30354,connected_components_t0.3,aa,connected_components_t0.3/aa,5348,5887,-539,-10.078534031413612
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,30354,connected_components_t0.4,aa,connected_components_t0.4/aa,5348,5887,-539,-10.078534031413612
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,30354,connected_components_t0.5,aa,connected_components_t0.5/aa,5348,5887,-539,-10.078534031413612
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,30354,connected_components_t0.6,aa,connected_components_t0.6/aa,5348,5887,-539,-10.078534031413612
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,30354,connected_components_t0.7,aa,connected_components_t0.7/aa,5348,5887,-539,-10.078534031413612
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,30354,hdbscan_dist,aa,hdbscan_dist/aa,5348,5887,-539,-10.078534031413612
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,30354,hdbscan_tsne,aa,hdbscan_tsne/aa,5348,5887,-539,-10.078534031413612
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,30354,hdbscan_umap,aa,hdbscan_umap/aa,5348,5887,-539,-10.078534031413612
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,30354,cdhit,nt,cdhit/nt,5348,5348,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,30354,mmseqs2,nt,mmseqs2/nt,5348,5348,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31001,panx,aa,panx/aa,5661,5595,66,1.1658717541070482
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31001,cdhit,aa,cdhit/aa,5661,5661,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31001,diamond,aa,diamond/aa,5661,5661,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31001,connected_components_t0.1,nt,connected_components_t0.1/nt,5661,6317,-656,-11.588058646882176
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31001,connected_components_t0.2,nt,connected_components_t0.2/nt,5661,6317,-656,-11.588058646882176
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31001,connected_components_t0.3,nt,connected_components_t0.3/nt,5661,6317,-656,-11.588058646882176
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31001,connected_components_t0.4,nt,connected_components_t0.4/nt,5661,6317,-656,-11.588058646882176
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31001,connected_components_t0.5,nt,connected_components_t0.5/nt,5661,6317,-656,-11.588058646882176
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31001,connected_components_t0.6,nt,connected_components_t0.6/nt,5661,6317,-656,-11.588058646882176
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31001,connected_components_t0.7,nt,connected_components_t0.7/nt,5661,6317,-656,-11.588058646882176
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31001,hdbscan_dist,nt,hdbscan_dist/nt,5661,6317,-656,-11.588058646882176
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31001,hdbscan_tsne,nt,hdbscan_tsne/nt,5661,6317,-656,-11.588058646882176
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31001,hdbscan_umap,nt,hdbscan_umap/nt,5661,6317,-656,-11.588058646882176
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31001,ppanggolin,aa,ppanggolin/aa,5661,5661,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31001,panaroo,aa,panaroo/aa,5661,5661,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31001,embed_hdbscan_raw,aa,embed_hdbscan_raw/aa,5661,6317,-656,-11.588058646882176
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31001,embed_hdbscan_tsne,aa,embed_hdbscan_tsne/aa,5661,6317,-656,-11.588058646882176
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31001,embed_hdbscan_umap,aa,embed_hdbscan_umap/aa,5661,6317,-656,-11.588058646882176
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31001,mmseqs2,aa,mmseqs2/aa,5661,5661,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31001,panta,aa,panta/aa,5661,5623,38,0.6712594947889066
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31001,connected_components_t0.1,aa,connected_components_t0.1/aa,5661,6317,-656,-11.588058646882176
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31001,connected_components_t0.2,aa,connected_components_t0.2/aa,5661,6317,-656,-11.588058646882176
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31001,connected_components_t0.3,aa,connected_components_t0.3/aa,5661,6317,-656,-11.588058646882176
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31001,connected_components_t0.4,aa,connected_components_t0.4/aa,5661,6317,-656,-11.588058646882176
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31001,connected_components_t0.5,aa,connected_components_t0.5/aa,5661,6317,-656,-11.588058646882176
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31001,connected_components_t0.6,aa,connected_components_t0.6/aa,5661,6317,-656,-11.588058646882176
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31001,connected_components_t0.7,aa,connected_components_t0.7/aa,5661,6317,-656,-11.588058646882176
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31001,hdbscan_dist,aa,hdbscan_dist/aa,5661,6317,-656,-11.588058646882176
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31001,hdbscan_tsne,aa,hdbscan_tsne/aa,5661,6317,-656,-11.588058646882176
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31001,hdbscan_umap,aa,hdbscan_umap/aa,5661,6317,-656,-11.588058646882176
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31001,cdhit,nt,cdhit/nt,5661,5661,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31001,mmseqs2,nt,mmseqs2/nt,5661,5661,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31375,panx,aa,panx/aa,4873,4834,39,0.8003283398317258
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31375,cdhit,aa,cdhit/aa,4873,4873,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31375,diamond,aa,diamond/aa,4873,4873,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31375,connected_components_t0.1,nt,connected_components_t0.1/nt,4873,5337,-464,-9.521855120049251
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31375,connected_components_t0.2,nt,connected_components_t0.2/nt,4873,5337,-464,-9.521855120049251
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31375,connected_components_t0.3,nt,connected_components_t0.3/nt,4873,5337,-464,-9.521855120049251
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31375,connected_components_t0.4,nt,connected_components_t0.4/nt,4873,5337,-464,-9.521855120049251
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31375,connected_components_t0.5,nt,connected_components_t0.5/nt,4873,5337,-464,-9.521855120049251
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31375,connected_components_t0.6,nt,connected_components_t0.6/nt,4873,5337,-464,-9.521855120049251
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31375,connected_components_t0.7,nt,connected_components_t0.7/nt,4873,5337,-464,-9.521855120049251
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31375,hdbscan_dist,nt,hdbscan_dist/nt,4873,5337,-464,-9.521855120049251
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31375,hdbscan_tsne,nt,hdbscan_tsne/nt,4873,5337,-464,-9.521855120049251
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31375,hdbscan_umap,nt,hdbscan_umap/nt,4873,5337,-464,-9.521855120049251
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31375,ppanggolin,aa,ppanggolin/aa,4873,4873,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31375,panaroo,aa,panaroo/aa,4873,4873,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31375,embed_hdbscan_raw,aa,embed_hdbscan_raw/aa,4873,5337,-464,-9.521855120049251
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31375,embed_hdbscan_tsne,aa,embed_hdbscan_tsne/aa,4873,5337,-464,-9.521855120049251
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31375,embed_hdbscan_umap,aa,embed_hdbscan_umap/aa,4873,5337,-464,-9.521855120049251
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31375,mmseqs2,aa,mmseqs2/aa,4873,4873,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31375,panta,aa,panta/aa,4873,4853,20,0.41042478965729534
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31375,connected_components_t0.1,aa,connected_components_t0.1/aa,4873,5337,-464,-9.521855120049251
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31375,connected_components_t0.2,aa,connected_components_t0.2/aa,4873,5337,-464,-9.521855120049251
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31375,connected_components_t0.3,aa,connected_components_t0.3/aa,4873,5337,-464,-9.521855120049251
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31375,connected_components_t0.4,aa,connected_components_t0.4/aa,4873,5337,-464,-9.521855120049251
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31375,connected_components_t0.5,aa,connected_components_t0.5/aa,4873,5337,-464,-9.521855120049251
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31375,connected_components_t0.6,aa,connected_components_t0.6/aa,4873,5337,-464,-9.521855120049251
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31375,connected_components_t0.7,aa,connected_components_t0.7/aa,4873,5337,-464,-9.521855120049251
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31375,hdbscan_dist,aa,hdbscan_dist/aa,4873,5337,-464,-9.521855120049251
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31375,hdbscan_tsne,aa,hdbscan_tsne/aa,4873,5337,-464,-9.521855120049251
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31375,hdbscan_umap,aa,hdbscan_umap/aa,4873,5337,-464,-9.521855120049251
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31375,cdhit,nt,cdhit/nt,4873,4873,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,31375,mmseqs2,nt,mmseqs2/nt,4873,4873,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,35787,panx,aa,panx/aa,5031,4962,69,1.3714967203339297
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,35787,cdhit,aa,cdhit/aa,5031,5031,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,35787,diamond,aa,diamond/aa,5031,5031,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,35787,connected_components_t0.1,nt,connected_components_t0.1/nt,5031,5865,-834,-16.57722122838402
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,35787,connected_components_t0.2,nt,connected_components_t0.2/nt,5031,5865,-834,-16.57722122838402
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,35787,connected_components_t0.3,nt,connected_components_t0.3/nt,5031,5865,-834,-16.57722122838402
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,35787,connected_components_t0.4,nt,connected_components_t0.4/nt,5031,5865,-834,-16.57722122838402
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,35787,connected_components_t0.5,nt,connected_components_t0.5/nt,5031,5865,-834,-16.57722122838402
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,35787,connected_components_t0.6,nt,connected_components_t0.6/nt,5031,5865,-834,-16.57722122838402
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,35787,connected_components_t0.7,nt,connected_components_t0.7/nt,5031,5865,-834,-16.57722122838402
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,35787,hdbscan_dist,nt,hdbscan_dist/nt,5031,5865,-834,-16.57722122838402
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,35787,hdbscan_tsne,nt,hdbscan_tsne/nt,5031,5865,-834,-16.57722122838402
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,35787,hdbscan_umap,nt,hdbscan_umap/nt,5031,5865,-834,-16.57722122838402
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,35787,ppanggolin,aa,ppanggolin/aa,5031,5031,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,35787,panaroo,aa,panaroo/aa,5031,5031,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,35787,embed_hdbscan_raw,aa,embed_hdbscan_raw/aa,5031,5865,-834,-16.57722122838402
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,35787,embed_hdbscan_tsne,aa,embed_hdbscan_tsne/aa,5031,5865,-834,-16.57722122838402
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,35787,embed_hdbscan_umap,aa,embed_hdbscan_umap/aa,5031,5865,-834,-16.57722122838402
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,35787,mmseqs2,aa,mmseqs2/aa,5031,5031,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,35787,panta,aa,panta/aa,5031,4998,33,0.655933214072749
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,35787,connected_components_t0.1,aa,connected_components_t0.1/aa,5031,5865,-834,-16.57722122838402
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,35787,connected_components_t0.2,aa,connected_components_t0.2/aa,5031,5865,-834,-16.57722122838402
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,35787,connected_components_t0.3,aa,connected_components_t0.3/aa,5031,5865,-834,-16.57722122838402
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,35787,connected_components_t0.4,aa,connected_components_t0.4/aa,5031,5865,-834,-16.57722122838402
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,35787,connected_components_t0.5,aa,connected_components_t0.5/aa,5031,5865,-834,-16.57722122838402
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,35787,connected_components_t0.6,aa,connected_components_t0.6/aa,5031,5865,-834,-16.57722122838402
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,35787,connected_components_t0.7,aa,connected_components_t0.7/aa,5031,5865,-834,-16.57722122838402
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,35787,hdbscan_dist,aa,hdbscan_dist/aa,5031,5865,-834,-16.57722122838402
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,35787,hdbscan_tsne,aa,hdbscan_tsne/aa,5031,5865,-834,-16.57722122838402
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,35787,hdbscan_umap,aa,hdbscan_umap/aa,5031,5865,-834,-16.57722122838402
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,35787,cdhit,nt,cdhit/nt,5031,5031,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,35787,mmseqs2,nt,mmseqs2/nt,5031,5031,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,40547,panx,aa,panx/aa,4454,4419,35,0.7858105074090704
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,40547,cdhit,aa,cdhit/aa,4454,4454,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,40547,diamond,aa,diamond/aa,4454,4454,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,40547,connected_components_t0.1,nt,connected_components_t0.1/nt,4454,4956,-502,-11.270767849124383
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,40547,connected_components_t0.2,nt,connected_components_t0.2/nt,4454,4956,-502,-11.270767849124383
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,40547,connected_components_t0.3,nt,connected_components_t0.3/nt,4454,4956,-502,-11.270767849124383
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,40547,connected_components_t0.4,nt,connected_components_t0.4/nt,4454,4956,-502,-11.270767849124383
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,40547,connected_components_t0.5,nt,connected_components_t0.5/nt,4454,4956,-502,-11.270767849124383
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,40547,connected_components_t0.6,nt,connected_components_t0.6/nt,4454,4956,-502,-11.270767849124383
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,40547,connected_components_t0.7,nt,connected_components_t0.7/nt,4454,4956,-502,-11.270767849124383
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,40547,hdbscan_dist,nt,hdbscan_dist/nt,4454,4956,-502,-11.270767849124383
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,40547,hdbscan_tsne,nt,hdbscan_tsne/nt,4454,4956,-502,-11.270767849124383
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,40547,hdbscan_umap,nt,hdbscan_umap/nt,4454,4956,-502,-11.270767849124383
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,40547,ppanggolin,aa,ppanggolin/aa,4454,4454,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,40547,panaroo,aa,panaroo/aa,4454,4454,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,40547,embed_hdbscan_raw,aa,embed_hdbscan_raw/aa,4454,4956,-502,-11.270767849124383
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,40547,embed_hdbscan_tsne,aa,embed_hdbscan_tsne/aa,4454,4956,-502,-11.270767849124383
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,40547,embed_hdbscan_umap,aa,embed_hdbscan_umap/aa,4454,4956,-502,-11.270767849124383
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,40547,mmseqs2,aa,mmseqs2/aa,4454,4454,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,40547,panta,aa,panta/aa,4454,4410,44,0.9878760664571172
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,40547,connected_components_t0.1,aa,connected_components_t0.1/aa,4454,4956,-502,-11.270767849124383
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,40547,connected_components_t0.2,aa,connected_components_t0.2/aa,4454,4956,-502,-11.270767849124383
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,40547,connected_components_t0.3,aa,connected_components_t0.3/aa,4454,4956,-502,-11.270767849124383
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,40547,connected_components_t0.4,aa,connected_components_t0.4/aa,4454,4956,-502,-11.270767849124383
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,40547,connected_components_t0.5,aa,connected_components_t0.5/aa,4454,4956,-502,-11.270767849124383
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,40547,connected_components_t0.6,aa,connected_components_t0.6/aa,4454,4956,-502,-11.270767849124383
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,40547,connected_components_t0.7,aa,connected_components_t0.7/aa,4454,4956,-502,-11.270767849124383
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,40547,hdbscan_dist,aa,hdbscan_dist/aa,4454,4956,-502,-11.270767849124383
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,40547,hdbscan_tsne,aa,hdbscan_tsne/aa,4454,4956,-502,-11.270767849124383
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,40547,hdbscan_umap,aa,hdbscan_umap/aa,4454,4956,-502,-11.270767849124383
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,40547,cdhit,nt,cdhit/nt,4454,4454,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,40547,mmseqs2,nt,mmseqs2/nt,4454,4454,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,42029,panx,aa,panx/aa,5816,5756,60,1.031636863823934
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,42029,cdhit,aa,cdhit/aa,5816,5816,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,42029,diamond,aa,diamond/aa,5816,5816,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,42029,connected_components_t0.1,nt,connected_components_t0.1/nt,5816,6357,-541,-9.301925722145803
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,42029,connected_components_t0.2,nt,connected_components_t0.2/nt,5816,6357,-541,-9.301925722145803
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,42029,connected_components_t0.3,nt,connected_components_t0.3/nt,5816,6357,-541,-9.301925722145803
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,42029,connected_components_t0.4,nt,connected_components_t0.4/nt,5816,6357,-541,-9.301925722145803
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,42029,connected_components_t0.5,nt,connected_components_t0.5/nt,5816,6357,-541,-9.301925722145803
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,42029,connected_components_t0.6,nt,connected_components_t0.6/nt,5816,6357,-541,-9.301925722145803
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,42029,connected_components_t0.7,nt,connected_components_t0.7/nt,5816,6357,-541,-9.301925722145803
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,42029,hdbscan_dist,nt,hdbscan_dist/nt,5816,6357,-541,-9.301925722145803
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,42029,hdbscan_tsne,nt,hdbscan_tsne/nt,5816,6357,-541,-9.301925722145803
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,42029,hdbscan_umap,nt,hdbscan_umap/nt,5816,6357,-541,-9.301925722145803
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,42029,ppanggolin,aa,ppanggolin/aa,5816,5816,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,42029,panaroo,aa,panaroo/aa,5816,5816,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,42029,embed_hdbscan_raw,aa,embed_hdbscan_raw/aa,5816,6357,-541,-9.301925722145803
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,42029,embed_hdbscan_tsne,aa,embed_hdbscan_tsne/aa,5816,6357,-541,-9.301925722145803
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,42029,embed_hdbscan_umap,aa,embed_hdbscan_umap/aa,5816,6357,-541,-9.301925722145803
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,42029,mmseqs2,aa,mmseqs2/aa,5816,5816,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,42029,panta,aa,panta/aa,5816,5776,40,0.6877579092159559
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,42029,connected_components_t0.1,aa,connected_components_t0.1/aa,5816,6357,-541,-9.301925722145803
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,42029,connected_components_t0.2,aa,connected_components_t0.2/aa,5816,6357,-541,-9.301925722145803
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,42029,connected_components_t0.3,aa,connected_components_t0.3/aa,5816,6357,-541,-9.301925722145803
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,42029,connected_components_t0.4,aa,connected_components_t0.4/aa,5816,6357,-541,-9.301925722145803
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,42029,connected_components_t0.5,aa,connected_components_t0.5/aa,5816,6357,-541,-9.301925722145803
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,42029,connected_components_t0.6,aa,connected_components_t0.6/aa,5816,6357,-541,-9.301925722145803
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,42029,connected_components_t0.7,aa,connected_components_t0.7/aa,5816,6357,-541,-9.301925722145803
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,42029,hdbscan_dist,aa,hdbscan_dist/aa,5816,6357,-541,-9.301925722145803
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,42029,hdbscan_tsne,aa,hdbscan_tsne/aa,5816,6357,-541,-9.301925722145803
